Date,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2013-07-12,616210,4106217,5021,6349892,4359949,48446396,15189763,1968656,1181963,1412583,5123343,5527640,3287116,1986392,12486620,4836287
2013-07-15,757436,1477534,96911,2753702,5121638,78941670,17063117,1804327,1626636,492117,5284326,1290337,2720969,2061070,14324828,2163770
2013-07-16,585842,1308317,71891,3595111,4724425,59925765,10894550,2153525,1776201,311062,5545082,966764,5125477,1551669,16876960,3836863
2013-07-17,693404,944189,1811,6506403,3904305,64776833,13744433,2031819,1885829,504246,4491692,1134604,6533544,1501383,18236624,1043577
2013-07-18,576862,1176263,14420,6825708,4938385,63396758,11036626,1188478,1564669,1101547,5577666,1517391,3037136,1191342,14568889,3224818
2013-07-19,563186,1327368,14793,4829561,8922872,56381898,23299285,1448021,2275593,626768,6547689,1003921,2808571,1408345,12882213,604924
2013-07-22,684004,1807550,17340,3167358,5248098,60947845,16518803,1008259,1959920,436863,6638913,2100828,2749657,1659792,15600899,275286
2013-07-23,502155,1237665,16403,3394058,2776800,69873857,11131983,1352352,2646492,497006,5248576,4246926,3538365,1424333,22942843,4691094
2013-07-24,956713,1428968,21472,3895536,4146927,73854089,12887448,3389375,3662143,1716643,3440888,2552391,2701975,3345945,19743093,11317367
2013-07-25,917021,1215067,10869,5484765,8739891,45387992,14467005,8684650,2910343,1131848,4732861,1586419,1827095,2924092,13237250,9724961
2013-07-26,771600,833508,15500,3859958,13345560,37847657,15498973,1939895,3867323,642052,3292966,1166022,3475342,1703450,16021860,895747
2013-07-29,459582,882227,32852,2593489,6888704,50233303,11063566,1874535,1648454,708812,2401986,943774,2770331,2399564,11406319,893751
2013-07-30,662428,1729160,13316,4214125,4289420,38655405,10712660,5584323,1167130,649997,2061280,3274900,2522798,980663,12542336,6393156
2013-07-31,1361945,1257708,20014,11785926,8900655,81128968,22989934,2557164,2586082,2263241,8780187,4428661,4759749,2551646,17948899,2230304
2013-08-01,1163736,1856253,49574,4873389,7474918,81917133,24484485,3324129,2405673,2341461,6025383,6846811,4128432,2998220,13793509,8504762
2013-08-02,844661,1218184,46686,3625316,5571538,46528131,15474990,1444891,1393650,1183251,4918542,1893620,3971174,1655728,9417606,3319975
2013-08-05,1166615,1031818,56764,3084225,3805662,41164766,11482989,1142187,1561324,871898,2981224,1144487,2802372,980293,10662120,2536503
2013-08-06,595670,1781352,34061,3587415,3768503,51418190,18325323,2298919,1598228,2202079,4496518,2347798,3067983,1204059,16171783,5893174
2013-08-07,460602,1298147,51259,4342571,8149461,54242291,11989738,1141378,3547158,1028922,4860356,2962704,4103073,1375698,11450536,4221945
2013-08-08,848671,1150175,173771,5073671,6194959,75526795,12612667,4288670,2735576,1333450,4866987,2202248,2836535,1935352,21953347,1979082
2013-08-09,389769,1063717,47395,4551573,4996645,56199572,14951482,2820796,2527269,739560,4544424,1992393,2072192,1064955,16080738,417223
2013-08-12,713363,887778,19818,3698424,4534604,61381796,13784961,1746793,1400504,1310922,3413294,2341606,4291424,1125051,20396251,419052
2013-08-13,525069,917792,83842,4753247,3253924,61264053,13189099,1523606,2431298,1180106,4092935,3204453,2863323,2710629,17518108,5789133
2013-08-14,756185,1693218,76732,6379094,3513336,48288095,14259103,11605021,5121146,1354999,5504062,3950258,3984174,1727353,29348140,9887404
2013-08-15,765573,1724217,52330,10026942,5608162,59751838,23650226,4832865,7308263,1294031,6498181,4104995,2805520,4638437,24555587,5499455
2013-08-16,777347,1708413,73964,7038021,3677648,72808284,15219556,2207540,6317582,1070001,3844138,2658118,2515844,1739580,21861502,1846977
2013-08-19,734006,2371914,111071,4176832,4171244,53831581,13596687,2682501,2913187,1931959,4165071,929505,2711371,1168408,25517328,2348891
2013-08-20,984615,1334773,43401,3847369,7138190,53697542,12885772,2351918,3415295,2424807,6126208,1186405,2537411,1223939,19588246,6015551
2013-08-21,656305,1423721,31180,9506497,4337076,108745734,12755125,1965212,3422810,898538,8439790,3091418,3449401,2697537,23077470,2108777
2013-08-22,821584,1673050,105277,4234644,6210374,57470894,8041697,2776932,2279121,700701,5587725,1119416,1997391,1804351,18580362,5718973
2013-08-23,654188,1386792,179158,9601570,4284479,57345171,10141528,1975928,1988066,674409,4739557,1348006,2050680,1908152,24200612,1007314
2013-08-26,926437,1190999,77492,5770144,7430041,42255791,8470947,1588358,1519489,2341429,3152972,1592274,3040278,897351,16272922,685433
2013-08-27,676315,1880307,97880,11440167,12194873,89367071,18839045,3462671,2543087,1173164,11524878,1238457,5261971,1580762,19183356,5305344
2013-08-28,648506,2376747,47383,4844948,9419531,69410649,10521684,11613504,2567643,895589,5333513,1180163,2299334,2086274,12004092,1257627
2013-08-29,476203,1251761,15316,4696253,4553711,63988710,10555839,2708320,1392840,985765,5951754,1429516,3872744,2383275,10493553,1008852
2013-08-30,1670406,5229612,35860,6327760,4368330,104219941,21045286,3444196,1987503,546873,6988001,789215,4441948,2115002,13688971,1695021
2013-09-03,1345211,5447194,137993,5431151,6537897,62694813,18912688,3901618,4052557,1847914,7151111,2392102,3084061,4198517,15526230,8663464
2013-09-04,546147,12295709,28645,4578200,3859259,60083372,11868763,1569551,4357417,1190995,7633750,3958894,4808181,2024634,11652930,9169194
2013-09-05,1058451,1297413,121446,6021768,2206493,59046564,10523385,1728173,2700302,710800,5403128,929167,2715314,2725058,16891475,7860695
2013-09-06,639485,2600510,66338,9001910,3063790,75420444,16398005,2966060,2877109,966571,9385897,1269011,4301373,4654615,21851958,7593402
2013-09-09,897228,2148873,147193,4407439,5097854,116122163,17397964,2910063,2540675,1549390,7159049,2444144,5485802,2155447,39522957,11441364
2013-09-10,628386,1288828,166670,7917010,4207815,80657050,15972366,3598919,2979922,1479838,4537039,3443545,3965707,2844358,26021048,6806146
2013-09-11,2307213,1521004,115626,6996435,3898018,73421126,11835852,2595513,2515765,647068,4019727,3552411,2765470,2112545,14970984,5025240
2013-09-12,846369,2274340,275114,5556597,5726514,58466605,16744950,2394935,4326781,1034862,4766484,6137335,4330952,2572092,13870654,8610155
2013-09-13,655256,1148649,83884,4829525,3783856,44927100,13590942,2091922,1401554,1074701,5173341,10704573,2492647,2901582,7708504,12505853
2013-09-16,883388,1446448,76367,6716534,5820677,69757059,18959998,2801927,1931357,2160023,8262093,3217952,1735385,2412869,12223347,5219131
2013-09-17,865352,3673345,116620,4519118,3096492,47001319,10370434,1794667,2139797,2613702,6339399,1927644,2928074,5278991,12455650,5166096
2013-09-18,1113393,1473745,162348,9665199,6303264,113379449,21359014,2910687,3468627,3368855,13184417,2311149,5540214,5790270,33026404,1953968
2013-09-19,661790,3197966,78825,7628493,8950813,100093133,19169287,3437943,2805912,2572512,15451668,4783307,3950490,4384493,27033835,6259515
2013-09-20,482816,1424621,340288,9380965,4813460,77281719,18878567,1193477,1727443,3882955,7333318,1636573,5574927,3216394,19729536,1093333
2013-09-23,855826,3697085,171313,8663343,3370873,61147738,17861062,1521185,6066069,1089678,6222539,1122299,2675640,3600915,15608881,1494670
2013-09-24,718165,3354782,117997,5774861,2943872,43439258,14979194,2128993,1845615,919663,9257251,2397725,2006017,2435299,16086465,2105606
2013-09-25,647670,2383265,86242,7189585,3894415,56353657,14478074,1478122,1993732,663706,4680497,3962502,3310794,2062896,17682253,1677741
2013-09-26,588121,1226019,157477,5028414,5523889,54419379,15653781,1240298,1331763,812074,3894679,801833,1939651,1642209,10317113,3930540
2013-09-27,427859,1619749,53405,6844930,6052290,69040728,17705787,1309398,8803276,1410145,4447882,3968631,2234597,2086964,10845241,3122216
2013-09-30,1439520,17407352,196821,9427894,6234241,93884526,22275504,1904493,2457207,2387764,7213528,3100182,2313244,2596131,17928392,2048405
2013-10-01,2279010,6430284,106704,8616254,10093213,62524743,15392399,6060453,2721275,1682200,10227095,3619157,4678061,2705876,14072316,6121893
2013-10-02,576914,2193111,80195,8904193,6155125,46986439,12621976,2380792,2785819,1169159,6120931,1593610,2424257,2309369,11702733,5109447
2013-10-03,905020,1212535,86323,10950517,4548757,51161748,16212745,1647994,2999673,1123935,7638536,1217422,4575542,2518616,17706423,1607650
2013-10-04,558673,1224467,71717,6867840,3915798,36780878,11698976,1219569,2790907,1788855,4614197,804568,1636133,1790697,8402054,8127805
2013-10-07,559642,1691804,84133,6083485,5125538,51700465,17360771,1314827,1664101,905150,4044476,787223,2337096,1347130,7850281,3114214
2013-10-08,406977,1774354,62281,10388023,4472549,66220536,19635590,1399720,2539329,2360695,7669621,1801996,2954336,3066954,10732023,4404699
2013-10-09,771519,2811531,219694,11082481,6216999,67258758,19659485,2264321,2426693,2831180,7679073,2675002,2763160,2549475,12680640,3362225
2013-10-10,2191892,1180628,144947,12792218,8135217,99094897,16423317,2228385,2879753,1056894,12650433,2015886,3688048,5246806,14400458,2353099
2013-10-11,1032211,1076896,131857,8186015,5415755,42764163,13279137,2766892,1661228,931635,4484145,2261663,2676405,2079575,9531522,5191068
2013-10-14,412899,1560924,101092,6470077,2920222,43319784,7213823,1443586,2233750,1628185,6434039,1123069,1787318,1478800,12079750,3278658
2013-10-15,946887,1346076,206521,8144669,4753069,54390532,15599415,1786358,3141761,1570177,5998709,1121233,3262491,2455465,16047273,3879142
2013-10-16,774745,2097674,262688,8714823,3487083,64756687,17390371,6028432,1762769,949828,4111116,2723665,2814730,3277225,17549277,3166045
2013-10-17,1027322,2061638,210530,9925252,4397793,58641328,21850527,1930155,4303130,824050,3813099,1549898,1569941,1741564,12818337,3569672
2013-10-18,632355,1289630,228449,7715293,4810642,55660469,16283007,2606441,1840497,1523998,5291068,1780402,1741784,1963963,12140463,2622552
2013-10-21,734662,1468119,468009,3590239,3571216,44243743,11068305,1350627,1781084,761998,3997401,2203067,4940717,2000071,12021739,1551570
2013-10-22,1572301,1276049,473149,7503562,5054884,74995170,13015171,2199340,7445162,1082690,7866662,3280516,4510984,2416792,13329547,3316254
2013-10-23,694323,1036763,368555,5430973,6528617,69414897,13384709,2259731,2455007,805166,8924920,783138,2037576,3650952,12635135,2989145
2013-10-24,532820,1128061,383150,5186374,4936227,57466891,11820916,1570428,2146878,933547,5134582,890276,3482971,3989049,13872463,4326945
2013-10-25,484285,1197627,251462,4566742,7846178,45421813,16688290,1328626,1881411,1119259,3799173,1063835,1994458,1306513,12462233,992663
2013-10-28,936216,1137862,130554,4971630,5310019,44569395,9936715,2040855,4302347,687716,3966680,3001445,2338528,1223738,13372670,1193288
2013-10-29,521444,2494031,287385,5783908,3382296,32543697,12121482,3145829,8518066,883920,3083871,1461310,1603252,2440389,10764668,3559899
2013-10-30,492132,1106111,126042,6100193,5245190,55443055,18774027,3115298,2651036,643516,5790679,1303726,3049408,2057542,11179440,7151474
2013-10-31,1793619,2375984,99040,8159868,4095879,68089033,22366903,1942306,2212539,1171130,6484232,1915363,3240539,2961695,17842126,1446112
2013-11-01,1262256,2624026,225226,5910058,3738391,83621931,18921571,2226202,1947566,1817411,10246738,2487355,1888567,3614478,15166359,1288154
2013-11-04,421665,1648450,134704,4043078,3020764,35360707,27539523,1257987,1666836,1515968,3339111,2356734,2504181,1907680,13688700,2376896
2013-11-05,873119,1522889,244010,5442826,5778164,73296067,13129627,1515144,2273372,973769,5909518,3148234,5336048,2572314,19849024,9513548
2013-11-06,561727,1703044,147015,7548412,6845370,61350146,16260643,1538399,1284442,692633,4085162,1663218,2116473,1486838,13735058,6148053
2013-11-07,804348,2842877,93320,10211049,8294633,94552303,22820234,3856529,2607787,2476033,5538208,6358632,3212752,3614909,16731153,2503692
2013-11-08,796624,1452984,938356,7599007,4181153,79167698,15872982,1265674,14254140,1225408,10741788,8339593,5423427,2719764,24545247,3725029
2013-11-11,1281366,1045411,76135,3798072,2154488,58497789,14211257,843044,1511813,1173630,2974451,655800,1780000,1572573,8429039,763020
2013-11-12,1130631,1606556,95159,4097359,6731859,81457940,13391029,2841398,1302924,794039,23560802,730913,3466650,3310005,17628378,2257157
2013-11-13,673339,1313669,80781,5062909,3714557,69898797,12669399,1566233,2086739,1103630,8473397,1264706,1894883,3320208,14101891,1539667
2013-11-14,1437849,1524506,182297,6935653,7686003,87796860,14537105,1473541,2684648,1239005,8797459,1139520,3645103,2393653,21231065,1015985
2013-11-15,1853385,1369440,295755,6530114,7085256,94071944,25278861,7873286,4636463,922042,9730153,1037126,4637629,3826873,18309987,3813925
2013-11-18,856053,2611077,132574,5239871,4499274,80445082,12776200,2915558,2926506,1200908,5050431,2176192,4314888,1721653,16128825,4792398
2013-11-19,1703526,1426854,170115,5017290,4400977,59573098,10664256,1771135,2513669,1358553,4766385,1137749,3355918,2140140,19645262,1494080
2013-11-20,984760,1313509,444451,8401131,5143782,62636106,18220641,3906844,2094289,1154264,5586066,5354166,2663127,1913069,13036134,8322117
2013-11-21,1362947,2304542,160566,4582399,5950163,51404693,15963423,1499724,1905946,805091,6154921,1398400,1920984,1836299,12434047,1236482
2013-11-22,919379,1999080,581924,4467261,6044679,49745289,18658054,4452331,1599508,1301439,3924505,1158602,1956899,2455616,18281809,5955169
2013-11-25,692312,1378242,195009,5118980,5398669,59686272,11835024,2335573,1167344,1107058,5230200,2093949,1960645,2328902,9987957,2910530
2013-11-26,1625574,1754872,94030,5236551,3420238,37990862,14620004,1943582,2717267,656316,3300903,2597917,2620129,2791778,12617090,3016355
2013-11-27,932808,1040105,101980,6272842,4535906,45419561,9667234,2748710,2735211,713827,3737341,2290890,2444482,2161581,19891003,1894578
2013-11-29,956486,1029676,117764,2887856,3022912,41826562,13964205,1510966,1596476,1455338,3450947,1196374,2499498,1512586,6591075,3105699
2013-12-02,1518682,5001002,129463,5658529,5296870,67975409,17686344,2749968,1383318,1075151,6870652,1614097,2893601,2953223,19111971,1913332
2013-12-03,1478590,1399630,122649,8662619,5725976,108127146,14776295,2716718,1501369,2354209,5130342,2640868,3053540,2851471,23814065,1574342
2013-12-04,1205288,2137793,139154,7140816,5895460,62378719,18603802,4412169,1482457,2486720,5479163,3145922,3770785,3103778,16302706,2620314
2013-12-05,1882757,1673358,140552,5829475,5037422,56729446,13115499,2315921,1760329,905644,5377142,1216187,3027412,1754906,15280205,1700449
2013-12-06,2883569,1050031,192380,6346575,5308530,75512433,12965356,1974618,1765499,730871,5148176,948942,4728750,3047396,12864227,1145159
2013-12-09,1381541,2038384,208380,3975579,5359001,56373752,11279287,1184348,2118184,1222657,3763827,971566,3835073,1693502,8630519,3531806
2013-12-10,2986889,1973664,317772,4047640,3692793,44351424,13978188,955745,1786385,638495,2907691,953157,2312290,1476005,7628045,5640563
2013-12-11,4010607,1965005,211790,7906687,4544157,74628374,14150970,2194861,4347413,882314,5280241,1413575,3283423,4296911,14996484,3817373
2013-12-12,2260040,1840162,158038,7078711,4211134,62076500,14118465,1617151,1677683,818679,5075824,1300770,3709031,2407078,14169702,3927671
2013-12-13,3461585,1585147,260921,8886480,4546446,62277358,12214217,1241303,3148017,688799,4141232,2203200,4512007,1605961,8678731,1637684
2013-12-16,804938,3035164,212226,7080032,4090537,59551594,13338949,2246330,2953084,829032,7940407,3672661,3040175,3447937,10306512,3947252
2013-12-17,1384156,9614647,109348,6004477,5400508,53390909,15973300,2356233,2604381,659141,5075713,1171093,3705639,3109579,22479590,1275471
2013-12-18,1446065,6495644,273816,15336510,8645521,107990515,28970762,7281557,4216395,1420435,10453424,1552354,6119798,5620101,17292668,2852259
2013-12-19,2011353,2614258,266980,8020368,5197081,70838155,20647098,2131547,1751161,540134,6873687,1536363,2581803,4133711,15723256,1465460
2013-12-20,1378324,2716741,473254,7978604,6312632,86690774,18427481,1882470,2161417,790015,4354185,940203,3738799,3254457,14712928,2503864
2013-12-23,1926747,2961870,393568,4992829,4440570,56621738,15768960,1741954,1443267,813981,3687402,1633390,1809026,1665337,9381196,2172629
2013-12-24,688526,1252592,105955,2461988,2432600,18409004,6708476,955440,487608,652889,1068711,875239,751988,686969,8767630,1389422
2013-12-26,750809,1759739,160695,4971613,4429147,24739826,8510526,2548709,512112,687741,1083282,1283031,825566,843948,5553224,4324209
2013-12-27,1320388,1865852,154973,6177212,5056020,35691026,18585383,2642116,1619519,840446,4711602,1406074,1989506,1996321,8988094,1318882
2013-12-30,1226524,3367627,219909,4043646,3872038,39861703,14432352,1208865,759825,603680,2630733,1285764,1666824,2004309,9402844,681735
2013-12-31,3280297,2268156,256496,5669786,4170470,38839313,21704721,1892615,705974,948655,3555419,1521948,1245777,2939760,6281331,1725773
2014-01-02,1346635,2064411,569427,9294896,6762798,138488360,26240640,4638022,2460900,889410,7181671,2784713,4474313,5658500,18194260,1914339
