,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU
2013-05-07,110.750,26.360,44.210,150.260,48.450,43.890,62.570,26.030,20.770,13.290,14.120,38.200,73.740,58.510,55.570,35.170
2013-05-08,110.850,26.480,44.750,150.940,48.800,44.230,63.230,26.390,20.790,13.510,14.400,38.540,73.470,58.640,55.670,35.590
2013-05-09,110.700,26.470,44.500,150.840,49.200,43.910,62.620,26.130,20.680,13.200,14.310,38.360,72.810,58.700,55.230,35.180
2013-05-10,110.480,26.350,44.510,151.040,49.690,43.570,62.690,26.180,20.780,13.410,14.230,38.440,72.250,57.050,54.810,35.310
2013-05-13,110.380,26.230,44.630,150.860,50.490,43.170,62.660,26.080,20.630,13.290,13.990,38.280,71.910,56.790,54.730,35.130
2013-05-14,110.120,26.140,44.520,152.130,51.050,43.370,62.780,26.220,20.610,13.360,14.060,38.360,72.110,57.820,54.400,35.230
2013-05-15,110.280,26.080,44.630,152.780,51.750,43.380,63.050,26.150,20.720,13.450,14.040,38.460,71.950,57.600,54.430,35.280
2013-05-16,110.580,26.050,44.580,152.450,51.100,43.230,62.620,26.080,20.650,13.400,14.080,38.460,71.220,58.120,54.420,35.100
2013-05-17,110.310,26.180,44.900,153.140,52.130,43.420,63.050,26.290,20.800,13.490,14.170,38.620,70.760,58.170,54.460,35.410
2013-05-20,110.200,26.350,45.200,153.040,52.150,43.530,63.400,26.390,20.990,13.630,14.150,38.840,69.730,58.410,54.930,35.540
2013-05-21,110.290,26.200,45.410,153.510,52.910,43.440,63.530,26.480,21.000,13.580,14.190,38.840,68.750,58.360,55.270,35.620
2013-05-22,109.920,26.080,44.840,152.840,52.630,42.960,62.890,26.340,20.780,13.390,14.060,38.520,67.560,57.880,54.910,35.300
2013-05-23,109.880,26.200,44.660,152.770,50.360,42.640,61.990,26.280,20.400,13.320,13.840,38.260,68.120,57.450,54.650,35.310
2013-05-24,109.880,26.100,44.700,152.770,48.820,42.260,61.450,26.150,20.260,13.270,13.760,38.180,67.500,57.130,54.580,35.180
2013-05-28,109.200,26.340,44.750,153.880,49.280,42.500,61.610,26.390,20.490,13.480,13.900,38.280,67.480,57.720,54.310,35.510
2013-05-29,109.350,26.170,44.980,152.840,47.790,41.960,61.020,26.230,20.090,13.480,13.880,37.960,67.320,57.820,52.400,35.370
2013-05-30,109.320,26.170,45.530,153.100,47.430,41.960,61.260,26.520,19.920,13.660,13.790,38.200,67.150,58.360,52.370,35.720
2013-05-31,109.110,25.860,44.860,151.100,46.280,41.200,60.070,26.150,19.700,13.310,13.640,37.540,68.340,57.640,50.890,34.980
2013-06-03,108.970,26.180,45.370,152.310,45.390,41.810,60.300,26.410,19.900,13.540,13.890,37.880,67.590,58.800,51.480,35.330
2013-06-04,108.730,26.280,45.190,151.640,46.480,41.300,60.520,26.210,19.790,13.460,13.670,37.780,67.210,58.110,51.130,35.090
2013-06-05,108.670,26.160,44.860,149.310,44.370,40.560,59.170,25.890,19.190,13.320,13.540,37.200,65.260,57.120,50.150,34.610
2013-06-06,108.950,26.260,45.500,150.250,43.430,40.900,59.500,26.190,19.260,13.260,13.650,37.300,66.490,57.370,50.410,34.910
2013-06-07,108.610,26.320,45.520,152.320,44.860,40.690,60.300,26.480,19.200,13.300,13.690,37.640,66.290,56.510,49.730,35.190
2013-06-10,108.390,26.220,45.540,152.210,46.340,40.140,60.360,26.630,19.050,13.210,13.640,37.560,66.200,55.870,49.190,35.240
2013-06-11,108.400,25.990,44.980,151.200,44.160,39.380,59.620,26.380,18.760,13.030,13.490,37.200,65.300,55.120,48.230,34.810
2013-06-12,108.220,26.020,45.140,149.860,44.220,39.110,59.550,26.230,18.790,12.810,13.420,37.200,64.140,54.670,47.290,34.690
2013-06-13,108.750,26.190,45.370,151.760,44.580,39.940,60.460,26.520,19.130,13.080,13.460,37.660,65.480,54.940,48.270,35.110
2013-06-14,108.780,26.300,45.270,150.660,42.760,39.310,59.800,26.240,18.930,12.790,13.240,37.400,64.790,54.180,47.630,34.790
2013-06-17,108.700,26.360,45.830,151.780,44.010,39.670,60.660,26.610,19.300,13.020,13.420,37.600,64.510,54.500,47.380,35.240
2013-06-18,108.660,26.410,46.180,153.100,45.100,39.840,61.090,26.840,19.490,13.080,13.490,37.760,64.060,54.800,47.090,35.490
2013-06-19,107.930,26.450,45.400,151.090,45.130,38.610,59.950,26.240,19.090,12.710,13.250,37.040,61.630,53.390,45.390,34.750
2013-06-20,107.210,25.590,44.190,147.580,43.300,36.880,57.750,25.380,18.280,12.280,12.710,35.920,58.810,51.350,43.940,33.590
2013-06-21,106.610,25.430,43.960,147.730,45.310,37.410,57.940,25.010,18.310,12.140,12.790,35.820,59.840,51.300,43.940,33.220
2013-06-24,106.180,25.320,41.930,146.280,43.760,36.650,57.030,24.670,18.030,12.170,12.590,35.360,58.950,50.150,43.070,32.660
2013-06-25,106.300,25.340,41.700,147.300,44.280,37.430,57.760,24.960,18.360,12.110,12.940,35.760,60.210,51.060,43.770,32.970
2013-06-26,106.750,25.270,42.090,148.790,44.100,38.020,57.980,25.140,18.650,12.210,13.040,35.880,61.530,51.000,44.580,33.280
2013-06-27,107.200,25.260,42.660,149.900,45.040,38.280,57.410,24.860,18.310,11.970,13.130,35.420,63.430,52.800,44.290,32.720
2013-06-28,107.210,25.130,42.380,148.550,45.610,38.500,57.300,24.700,18.320,11.810,13.300,35.320,65.250,53.200,43.860,32.480
2013-07-01,107.160,25.290,42.700,149.420,46.350,38.620,57.840,24.850,18.280,12.000,13.370,35.740,66.000,53.790,43.790,32.830
2013-07-02,107.160,25.390,42.610,148.930,47.170,37.930,57.550,24.460,18.300,11.770,13.300,35.540,65.080,53.000,42.330,32.400
2013-07-03,107.010,25.620,42.750,149.540,46.940,37.580,57.570,24.390,18.150,11.810,13.200,35.600,64.970,52.420,42.040,32.370
2013-07-05,105.840,25.560,42.660,151.020,47.970,37.340,57.840,24.140,18.260,11.950,13.350,35.800,64.490,51.710,41.470,32.410
2013-07-08,106.390,25.690,43.100,152.020,47.720,37.390,58.200,24.530,18.200,12.080,13.260,36.020,64.640,51.840,41.460,32.840
2013-07-09,106.500,25.850,43.230,152.790,47.960,37.880,58.520,24.680,18.420,12.010,13.420,36.220,64.750,52.470,41.970,32.890
2013-07-10,106.220,25.930,43.310,152.710,47.470,37.520,58.690,24.900,18.460,12.080,13.490,36.320,64.280,52.320,41.520,33.120
2013-07-11,106.930,26.060,44.030,154.380,48.160,39.360,60.210,25.660,19.090,12.340,14.040,37.220,65.760,55.150,42.940,34.010
2013-07-12,106.810,26.160,44.140,154.170,48.460,38.940,59.810,25.610,18.820,11.980,13.920,36.980,65.130,54.500,42.290,33.700
2013-07-15,107.040,26.090,44.170,154.640,48.970,39.340,60.180,25.710,18.820,12.130,14.000,37.160,66.160,54.950,43.480,33.870
2013-07-16,107.210,26.120,44.170,154.300,48.220,39.500,60.140,25.810,18.830,12.130,14.060,37.120,65.580,54.810,43.280,33.930
2013-07-17,107.440,26.100,44.510,154.440,48.930,39.860,60.320,25.880,18.740,12.220,14.100,37.300,66.900,55.420,43.990,33.950
2013-07-18,107.240,26.210,44.900,155.340,49.480,39.390,60.720,26.100,18.670,12.500,13.720,37.680,66.710,54.780,44.200,34.330
2013-07-19,107.520,26.230,45.210,155.120,48.930,39.280,60.670,26.170,18.720,12.560,13.500,37.740,66.090,54.910,43.720,34.420
2013-07-22,107.660,26.210,45.510,155.110,48.660,39.670,61.010,26.200,18.880,12.700,13.690,37.920,66.660,55.220,44.530,34.580
2013-07-23,107.600,26.250,45.710,155.360,48.670,40.100,61.140,26.290,19.160,12.770,13.820,37.960,67.660,55.670,45.160,34.750
2013-07-24,107.250,26.040,45.630,155.100,48.510,39.690,61.060,26.360,19.230,12.950,13.720,37.840,67.210,55.500,44.290,34.990
2013-07-25,107.290,26.010,46.210,155.120,47.490,39.920,61.180,26.520,19.260,13.090,13.790,37.960,67.370,56.040,44.760,35.320
2013-07-26,107.260,25.850,46.150,155.160,46.050,39.830,60.800,26.310,19.270,13.090,13.730,37.860,67.390,56.440,44.660,35.290
2013-07-29,107.260,25.840,46.000,154.930,44.780,39.330,60.220,26.240,19.140,12.920,13.610,37.660,65.620,55.890,44.200,35.140
2013-07-30,107.220,25.750,45.710,154.910,45.190,39.240,60.210,26.200,19.190,13.000,13.770,37.420,65.350,56.090,43.670,35.100
2013-07-31,107.300,25.930,46.050,154.840,45.120,39.010,60.350,26.320,19.140,13.000,13.630,37.560,66.070,55.830,43.500,35.320
2013-08-01,106.490,25.990,46.530,155.890,46.870,39.720,61.170,26.700,19.520,13.300,13.720,37.880,67.650,56.440,43.890,35.840
2013-08-02,106.850,25.890,46.680,156.200,47.290,39.710,61.670,26.770,19.630,13.290,13.700,38.080,69.110,56.550,43.960,35.990
2013-08-05,106.900,25.760,46.910,155.790,47.140,39.460,61.540,26.690,19.510,13.240,13.680,37.940,68.720,56.370,43.290,35.910
2013-08-06,106.790,25.550,46.680,154.850,47.020,38.960,61.450,26.420,19.270,13.180,13.420,37.820,68.810,55.920,42.780,35.690
2013-08-07,106.930,25.380,46.930,154.540,45.620,38.540,61.180,26.420,19.010,13.320,13.130,37.720,68.820,55.160,42.460,35.880
2013-08-08,107.080,25.510,47.810,154.690,45.560,39.280,61.740,26.710,19.300,13.600,13.280,38.080,70.280,55.670,43.820,36.380
2013-08-09,107.150,25.690,47.810,154.110,45.270,39.360,61.840,26.720,19.260,13.680,13.190,38.260,70.020,55.360,44.610,36.420
2013-08-12,107.080,26.000,47.700,154.030,45.800,39.720,61.670,26.650,19.540,13.610,13.250,38.000,69.030,55.570,44.700,36.270
2013-08-13,106.650,25.990,47.800,154.440,46.810,39.970,62.070,26.860,19.740,13.800,13.420,38.340,68.940,56.310,44.420,36.430
2013-08-14,106.510,26.200,48.000,153.320,46.540,40.100,62.100,26.840,19.750,13.780,13.340,38.440,69.200,56.560,44.130,36.510
2013-08-15,106.130,26.450,47.720,151.120,45.540,39.640,61.580,26.790,19.520,13.790,13.160,38.000,68.000,56.130,43.950,36.470
2013-08-16,105.830,26.460,47.870,150.500,45.670,39.300,61.690,26.770,19.530,13.980,13.260,38.100,67.260,56.510,43.140,36.560
2013-08-19,105.500,26.430,47.750,149.740,45.390,38.560,61.250,26.640,19.330,13.560,13.140,37.860,65.700,56.140,42.490,36.170
2013-08-20,105.810,26.380,47.840,149.750,44.760,38.490,61.170,26.700,19.080,13.520,13.140,37.980,66.580,55.830,42.120,36.140
2013-08-21,105.420,26.350,47.450,148.640,44.490,37.590,60.450,26.530,18.740,13.400,12.990,37.660,64.750,54.420,41.260,35.860
2013-08-22,105.550,26.360,48.090,149.400,45.250,38.200,61.040,26.960,18.970,13.720,13.090,37.820,64.850,54.830,41.960,36.390
2013-08-23,105.900,26.570,48.440,149.830,45.970,38.650,61.570,27.020,18.950,13.800,13.270,38.080,65.170,55.620,43.780,36.570
2013-08-26,106.090,26.720,48.050,149.210,45.230,38.230,61.120,26.960,18.870,13.440,13.220,38.000,63.620,55.760,43.040,36.300
2013-08-27,106.370,26.980,46.950,147.500,44.190,37.360,60.080,26.340,18.640,13.110,13.020,37.360,62.480,55.090,42.500,35.360
2013-08-28,106.170,27.020,46.950,148.040,44.560,37.430,60.010,26.010,18.600,13.280,13.160,37.500,61.400,55.900,42.420,35.240
2013-08-29,106.380,26.740,46.970,148.250,44.780,37.720,59.910,25.890,18.700,13.200,13.370,37.660,61.160,57.060,42.360,35.100
2013-08-30,106.210,26.660,46.610,147.850,43.830,38.020,59.170,25.660,18.810,13.040,13.480,37.300,61.570,57.230,42.390,34.680
2013-09-03,105.750,26.800,47.400,148.110,45.480,38.260,60.310,25.800,19.250,13.300,13.680,37.900,61.620,57.780,42.920,35.150
2013-09-04,105.600,26.570,47.720,149.180,46.140,38.940,60.850,25.960,19.400,13.190,13.870,38.120,62.290,59.140,43.220,35.280
2013-09-05,104.890,26.510,47.740,149.120,46.310,39.400,60.800,25.880,19.570,13.260,13.960,38.320,61.770,59.360,44.260,35.280
2013-09-06,105.280,26.660,48.050,149.090,46.000,39.980,61.130,26.010,19.600,13.380,13.990,38.400,62.990,60.400,45.290,35.580
2013-09-09,105.490,26.490,48.660,150.470,47.320,41.040,61.970,26.400,19.750,13.620,14.160,38.720,65.180,61.140,46.930,35.910
2013-09-10,105.300,26.250,49.270,151.790,47.890,41.340,62.670,26.890,19.720,13.620,14.200,39.060,66.300,61.650,47.030,36.530
2013-09-11,105.660,26.290,49.790,153.150,47.360,41.370,62.890,27.100,19.760,13.910,14.160,39.260,66.400,61.970,46.810,36.870
2013-09-12,105.540,26.420,49.580,153.030,46.900,40.890,62.530,26.960,19.500,13.780,14.030,39.180,64.760,61.380,46.270,36.690
2013-09-13,105.690,26.340,49.690,153.690,47.130,41.160,62.830,27.100,19.620,13.820,14.060,39.400,65.500,61.450,46.670,36.870
2013-09-16,105.910,26.010,50.050,154.940,47.550,41.620,63.320,27.470,19.850,13.930,14.200,39.640,66.150,62.030,46.730,37.180
2013-09-17,106.010,25.740,49.980,155.290,47.640,41.530,63.360,27.540,19.840,14.020,14.150,39.440,66.070,61.750,47.320,37.340
2013-09-18,106.900,26.300,51.380,156.690,48.430,43.280,65.050,28.250,20.380,14.490,14.440,40.200,68.710,64.280,49.720,38.380
2013-09-19,106.770,26.200,50.870,156.320,48.810,43.040,64.740,28.090,20.480,14.400,14.430,40.000,68.330,63.970,49.550,38.200
2013-09-20,106.770,25.960,50.450,154.300,48.440,42.080,64.260,28.000,20.280,14.350,14.220,39.600,66.420,62.680,48.520,38.020
2013-09-23,106.850,25.770,50.240,153.710,48.260,42.220,64.250,27.880,20.300,14.390,14.250,39.600,66.980,62.450,49.000,37.860
2013-09-24,107.100,25.760,50.390,153.060,48.410,41.870,64.150,27.880,20.170,14.430,14.250,39.480,66.380,62.420,48.940,37.910
2013-09-25,107.250,25.800,50.560,152.420,48.120,41.550,64.220,27.980,20.110,14.510,14.130,39.580,66.630,61.760,48.250,38.050
2013-09-26,107.230,26.000,50.620,152.950,49.050,41.720,64.490,27.950,20.180,14.410,14.100,39.660,65.960,62.430,48.200,38.030
2013-09-27,107.290,25.870,50.580,152.210,48.220,41.240,64.260,28.030,20.230,14.210,14.020,39.440,64.660,62.190,47.940,37.990
2013-09-30,107.200,25.760,50.480,151.000,47.930,40.760,63.800,27.810,20.030,14.120,13.920,39.240,63.890,61.500,47.910,37.730
2013-10-01,106.930,25.590,50.990,151.620,47.430,41.570,64.140,28.130,20.230,14.480,14.160,39.220,65.450,62.400,48.370,38.190
2013-10-02,107.070,25.840,51.140,150.980,46.910,41.720,64.120,28.100,20.350,14.700,14.150,39.340,65.690,62.490,48.890,38.280
2013-10-03,107.150,25.800,51.140,149.670,46.400,41.570,63.700,27.960,20.280,14.610,14.400,39.040,64.430,62.360,48.400,38.020
2013-10-04,107.060,25.880,51.020,150.430,46.720,42.110,63.850,28.000,20.420,14.800,14.530,38.960,65.070,62.520,48.530,38.120
2013-10-07,107.040,26.060,50.630,149.000,45.500,41.750,63.190,27.850,20.150,14.830,14.340,38.780,64.250,62.170,48.520,38.000
2013-10-08,106.990,26.150,50.320,147.530,45.310,41.350,62.700,27.670,20.120,14.760,14.280,38.220,62.880,62.010,48.210,37.710
2013-10-09,106.910,25.960,50.000,147.780,46.720,41.660,62.970,27.600,20.140,14.960,14.350,38.020,62.790,62.250,48.460,37.790
2013-10-10,107.030,26.290,51.180,150.960,47.910,42.640,64.100,28.210,20.430,15.220,14.550,38.760,64.700,63.440,49.340,38.610
2013-10-11,107.070,26.150,51.530,152.170,48.210,42.820,64.440,28.310,20.540,15.260,14.580,39.120,65.830,63.870,49.770,38.720
2013-10-14,106.870,26.140,51.870,152.800,48.300,43.080,64.660,28.380,20.590,15.340,14.480,39.340,65.920,64.070,50.440,38.850
2013-10-15,106.820,26.050,51.680,151.340,47.650,42.660,64.350,28.350,20.410,15.210,14.430,39.260,64.660,64.120,50.070,38.730
2013-10-16,107.280,26.250,51.990,153.520,48.350,43.000,64.840,28.620,20.470,15.480,14.470,39.400,65.420,64.690,50.500,39.100
2013-10-17,107.580,26.110,52.750,153.480,48.200,43.260,65.690,28.860,20.440,15.680,14.570,40.120,65.810,65.280,50.900,39.550
2013-10-18,107.760,26.260,53.130,153.600,48.200,43.310,66.080,28.980,20.730,15.740,14.640,40.260,65.590,65.520,50.700,39.820
2013-10-21,107.660,26.200,53.540,153.530,48.360,43.240,66.180,29.000,20.730,15.670,14.530,40.440,64.640,65.290,51.020,39.860
2013-10-22,108.040,26.170,54.110,154.250,48.480,43.660,66.840,29.480,20.670,15.820,14.680,40.920,66.250,65.680,51.610,40.280
2013-10-23,108.010,25.770,53.910,153.820,47.150,42.640,66.190,29.410,20.440,15.540,14.370,40.660,65.220,64.470,50.370,39.990
2013-10-24,107.970,25.780,54.170,154.800,47.520,42.550,66.650,29.630,20.280,15.720,14.470,41.040,64.710,64.670,49.990,40.170
2013-10-25,108.010,25.860,54.140,155.450,47.050,42.740,66.460,29.680,20.310,15.520,14.450,41.000,65.720,64.450,50.240,40.120
2013-10-28,107.960,25.960,53.880,155.370,47.340,43.000,66.350,29.620,20.230,15.490,14.510,40.980,66.690,64.900,50.940,39.930
2013-10-29,108.090,25.890,53.960,156.500,47.900,43.140,66.490,29.660,20.210,15.760,14.560,41.020,66.560,65.250,50.970,40.130
2013-10-30,107.890,25.970,53.840,155.870,48.110,42.900,66.250,29.540,20.390,15.640,14.520,40.880,65.860,65.060,50.930,39.910
2013-10-31,107.900,25.750,53.650,155.290,47.730,42.460,65.880,29.340,20.360,15.660,14.520,40.700,65.430,63.900,50.160,39.780
2013-11-01,107.450,25.430,53.330,155.860,47.460,42.480,65.560,29.200,20.540,15.440,14.410,40.480,65.710,64.350,49.620,39.520
2013-11-04,107.560,25.320,53.750,156.060,47.480,42.740,65.880,29.360,20.500,15.580,14.420,40.860,65.910,64.160,50.020,39.780
2013-11-05,107.240,25.250,53.300,155.890,46.870,41.880,65.300,29.060,20.180,15.350,14.190,40.720,63.810,63.340,48.590,39.300
2013-11-06,107.410,25.270,54.090,157.220,47.490,42.010,65.880,29.280,20.230,15.520,14.220,40.860,63.980,63.700,48.590,39.700
2013-11-07,107.490,25.090,53.280,155.850,46.320,41.250,64.840,28.960,19.930,14.950,14.080,40.280,63.100,62.400,47.320,39.010
2013-11-08,106.820,25.230,53.480,157.490,47.390,41.160,65.220,29.080,20.030,15.100,14.080,40.620,62.940,62.510,47.020,39.260
2013-11-11,106.760,25.340,53.930,157.610,47.420,40.950,65.360,29.280,20.120,15.200,14.010,40.480,62.490,61.960,46.950,39.490
2013-11-12,106.720,25.170,53.370,157.370,48.080,40.730,65.140,29.190,19.940,15.160,14.000,40.240,62.410,62.210,46.340,39.330
2013-11-13,107.000,25.280,53.400,158.060,48.460,40.800,65.350,29.330,19.950,15.190,13.930,40.240,63.160,61.730,46.920,39.480
2013-11-14,107.330,25.390,53.410,158.730,49.080,41.460,65.640,29.450,20.020,15.080,13.920,40.400,64.790,62.170,47.960,39.560
2013-11-15,107.360,25.350,53.710,159.300,49.740,42.240,66.180,29.660,20.370,15.100,14.110,40.680,65.930,63.810,48.600,39.750
2013-11-18,107.570,25.180,53.790,159.440,49.460,42.620,66.180,29.740,20.730,15.300,14.070,40.660,65.780,64.090,49.280,39.880
2013-11-19,107.280,25.140,53.580,159.330,49.400,42.370,66.010,29.800,20.540,15.140,14.110,40.660,65.530,64.480,48.390,39.710
2013-11-20,106.980,25.160,52.850,158.770,49.330,41.790,65.550,29.500,20.480,14.980,13.990,40.460,64.920,63.660,47.600,39.240
2013-11-21,107.090,25.480,53.440,159.860,50.090,41.750,65.960,29.720,20.580,15.190,13.820,40.900,65.280,63.260,47.440,39.620
2013-11-22,107.240,25.560,53.850,160.400,50.120,42.050,66.150,29.930,20.640,15.310,13.900,40.920,66.000,63.430,48.130,39.950
2013-11-25,107.320,25.530,53.940,160.610,49.710,41.510,65.950,30.070,20.420,15.120,13.870,40.760,65.210,63.200,47.460,39.910
2013-11-26,107.350,25.520,54.370,160.500,49.510,41.650,65.950,30.240,20.580,15.190,14.060,40.580,65.170,63.810,47.070,40.060
2013-11-27,107.400,25.520,54.670,160.850,50.100,41.920,66.110,30.380,20.790,15.220,14.160,40.780,66.300,64.290,46.500,40.270
2013-11-29,107.440,25.510,54.970,160.720,50.310,42.350,66.240,30.570,20.750,15.330,14.380,41.020,67.220,65.030,46.950,40.360
2013-12-02,106.830,25.480,54.700,159.920,50.390,41.460,65.750,30.440,20.630,15.020,14.170,40.620,66.180,63.900,45.330,40.060
2013-12-03,106.960,25.630,54.210,158.990,49.800,41.320,65.290,30.020,20.680,14.830,14.260,40.420,66.240,63.270,44.720,39.550
2013-12-04,106.680,25.680,53.890,158.760,49.390,41.270,64.940,29.750,20.660,14.800,14.320,40.180,66.760,62.700,44.510,39.220
2013-12-05,106.450,25.650,53.830,158.120,48.710,41.030,64.570,29.740,20.580,14.570,14.160,40.000,66.520,62.450,44.620,39.020
2013-12-06,106.630,25.740,54.510,160.160,49.870,41.940,65.370,30.160,20.720,14.790,14.370,40.500,67.400,63.510,45.220,39.550
2013-12-09,106.760,25.650,54.770,160.230,50.110,42.000,65.300,30.210,20.660,14.880,14.430,40.580,68.230,63.870,45.520,39.620
2013-12-10,106.930,25.730,54.800,159.720,49.880,42.020,65.190,30.050,20.630,14.900,14.410,40.500,68.660,63.640,45.670,39.490
2013-12-11,106.760,25.730,54.430,158.310,49.320,41.090,64.580,29.850,20.190,14.670,14.280,40.100,67.460,62.340,44.260,39.220
2013-12-12,106.600,25.490,53.890,157.470,49.740,40.850,64.110,29.670,20.240,14.510,14.170,39.700,66.910,62.130,44.460,38.920
2013-12-13,106.650,25.390,53.880,157.650,49.370,40.950,64.070,29.730,20.360,14.550,14.210,39.540,67.490,62.330,44.340,38.920
2013-12-16,106.730,25.470,54.350,158.900,49.020,41.220,64.530,30.170,20.400,14.860,14.190,40.080,67.500,63.160,44.480,39.480
2013-12-17,106.910,25.350,54.430,158.780,48.800,40.860,64.250,30.040,20.370,14.700,14.130,39.880,66.750,62.670,44.540,39.220
2013-12-18,106.860,25.400,55.400,161.760,50.350,41.300,64.700,30.440,20.470,14.850,14.060,40.160,66.960,62.980,44.690,39.690
2013-12-19,106.680,25.460,55.350,161.880,49.920,40.540,64.700,30.550,20.100,14.920,13.840,40.200,66.470,61.880,44.060,39.790
2013-12-20,106.860,25.660,55.660,162.010,50.000,40.480,65.070,30.740,20.100,15.020,13.880,40.240,66.600,61.890,43.410,40.040
2013-12-23,106.810,25.660,56.200,162.620,50.340,40.780,65.740,31.100,20.210,15.220,14.000,40.700,67.460,62.580,44.100,40.430
2013-12-24,106.660,25.740,56.520,163.160,48.860,41.020,65.870,31.240,20.450,15.310,13.980,41.180,67.390,62.650,44.350,40.640
2013-12-26,106.390,25.780,56.750,164.460,49.760,40.670,66.230,31.430,20.340,15.390,13.940,41.240,67.050,62.270,43.980,40.900
2013-12-27,106.430,25.850,56.950,164.470,50.200,41.300,66.570,31.510,20.420,15.420,14.160,41.480,67.580,63.740,44.690,41.040
2013-12-30,106.530,25.700,57.580,164.590,50.650,41.480,66.850,31.680,20.470,15.530,14.360,41.560,67.750,63.890,44.370,41.250
